image path：/home/u23211510025/process/val_batch26/C202401364/Step5_cut/C202401364/json_cut_out
ori image path：/home/u23211510025/process/val_batch26/C202401364/Step4_qc/C202401364/C202401364
weightB：/home/u23211510025/process/efficientnet/classify2_iteration/iteration_SNV/iteration4/weightB/0804_1338/Epoch32.pth
threshold_B:0.97
weightS：/home/u23211510025/process/efficientnet/classify2_iteration/iteration_SNV/iteration4/weightS/0803_1049/Epoch30.pth
threshold_S:0.9
Image:	pred:	prob：	img_type:
0.9990_good_tile_44_61_3.png	normal	0.21434883773326874	Small
0.9896_good_tile_31_17_1.png	normal	0.04025978595018387	Small
0.9999_good_tile_13_30_2.png	normal	0.05339595302939415	Small
0.9925_good_tile_46_19_0.png	normal	0.2651077210903168	Big
0.9991_good_tile_48_41_0.png	normal	0.07412006705999374	Big
1.0000_good_tile_31_16_1.png	normal	0.05894775316119194	Big
0.9966_good_tile_32_17_2.png	normal	0.006608894094824791	Big
0.9960_good_tile_40_59_3.png	normal	0.12790356576442719	Small
0.9992_good_tile_36_23_2.png	normal	0.22501982748508453	Small
0.9297_good_tile_14_27_4.png	normal	0.44171589612960815	Small
0.9984_good_tile_42_13_5.png	normal	0.01714445650577545	Small
0.9995_good_tile_12_28_0.png	normal	0.011572048999369144	Small
0.4873_good_tile_37_29_2.png	normal	0.17291675508022308	Big
0.9862_good_tile_48_13_4.png	normal	0.005655439104884863	Small
0.9980_good_tile_15_27_4.png	normal	0.05992652103304863	Small
0.9999_good_tile_12_24_0.png	normal	0.1540490686893463	Big
0.9937_good_tile_51_51_5.png	normal	0.13863442838191986	Small
0.9577_good_tile_27_30_5.png	normal	0.07002530992031097	Small
0.9912_good_tile_23_55_9.png	normal	0.14411211013793945	Small
0.9995_good_tile_13_17_1.png	normal	0.20169790089130402	Big
0.8477_good_tile_52_30_9.png	normal	0.001844283426180482	Small
0.9992_good_tile_21_56_2.png	normal	0.5579993724822998	Small
0.9989_good_tile_40_13_2.png	normal	0.08237361907958984	Small
0.9838_good_tile_54_44_0.png	normal	0.1928388774394989	Big
0.9994_good_tile_30_45_2.png	normal	0.18544918298721313	Small
0.9997_good_tile_34_40_0.png	normal	0.049545373767614365	Big
0.9918_good_tile_23_57_1.png	normal	0.004657392855733633	Small
0.9978_good_tile_13_51_2.png	normal	0.011578045785427094	Small
0.9996_good_tile_30_26_1.png	normal	0.019401587545871735	Small
0.9995_good_tile_53_30_2.png	normal	0.20785918831825256	Small
0.9947_good_tile_35_20_6.png	normal	0.004059364553540945	Small
0.9764_good_tile_48_13_3.png	normal	0.6488291025161743	Small
0.8087_good_tile_54_48_1.png	normal	0.08206100016832352	Small
0.9718_good_tile_34_47_2.png	normal	0.9433892965316772	Big
0.7989_good_tile_32_16_0.png	normal	0.08205510675907135	Big
0.9994_good_tile_31_17_2.png	normal	0.06029380112886429	Small
0.3866_good_tile_37_26_4.png	normal	0.12771075963974	Big
0.7868_good_tile_14_36_2.png	normal	0.26235270500183105	Big
0.9979_good_tile_25_12_1.png	normal	0.30776679515838623	Small
0.7690_good_tile_37_38_2.png	normal	0.2053239792585373	Small
0.9991_good_tile_41_55_2.png	normal	0.4141780734062195	Small
0.9846_good_tile_48_33_0.png	normal	0.027248365804553032	Small
