image path：/home/u23211510025/process/val_batch18/C202366603/Step5_cut/C202366603/json_cut_out
ori image path：/home/u23211510025/process/val_batch18/C202366603/Step4_qc/C202366603/C202366603
weightB：/home/u23211510025/process/efficientnet/classify2_iteration/iteration_SNV/iteration4/weightB/0804_1338/Epoch32.pth
threshold_B:0.97
weightS：/home/u23211510025/process/efficientnet/classify2_iteration/iteration_SNV/iteration4/weightS/0803_1049/Epoch30.pth
threshold_S:0.9
Image:	pred:	prob：	img_type:
0.6817_good_tile_28_38_2.png	normal	0.18484210968017578	Big
0.9992_good_tile_52_27_0.png	normal	0.21589253842830658	Small
0.9838_good_tile_25_34_3.png	normal	0.18695467710494995	Small
0.9862_good_tile_37_44_2.png	normal	0.0004999220836907625	Big
0.5387_good_tile_36_17_5.png	normal	0.6711142063140869	Small
0.9967_good_tile_19_21_1.png	normal	0.35635095834732056	Small
0.9949_good_tile_11_26_4.png	normal	0.14507508277893066	Small
0.9618_good_tile_37_16_4.png	normal	0.4768284261226654	Big
0.9948_good_tile_16_14_3.png	normal	0.049741487950086594	Small
0.8856_good_tile_13_44_6.png	normal	0.005568469874560833	Small
0.9459_good_tile_37_13_4.png	normal	0.06720957159996033	Small
0.8293_good_tile_26_17_7.png	normal	0.22082151472568512	Big
0.9725_good_tile_36_52_6.png	normal	0.030735718086361885	Small
0.9782_good_tile_36_37_0.png	normal	0.47319674491882324	Small
0.6488_good_tile_58_42_0.png	normal	0.7482537627220154	Big
0.9806_good_tile_18_19_3.png	normal	0.002870868891477585	Small
0.9670_good_tile_56_45_3.png	normal	0.09921780228614807	Small
0.9928_good_tile_55_41_2.png	normal	0.021480947732925415	Small
0.9892_good_tile_19_32_2.png	normal	0.12991347908973694	Small
0.9713_good_tile_59_33_5.png	normal	0.05683613568544388	Small
0.6489_good_tile_39_11_4.png	normal	0.21309246122837067	Small
0.7907_good_tile_28_18_3.png	normal	0.0037486921064555645	Big
0.9904_good_tile_45_47_3.png	normal	0.00558426370844245	Small
0.9828_good_tile_48_51_0.png	normal	0.8531528115272522	Big
0.3996_mult_tile_47_49_1.png	normal	0.008053306490182877	Big
0.9975_good_tile_43_32_3.png	normal	0.25845399498939514	Small
0.9957_good_tile_43_50_3.png	normal	0.39294418692588806	Small
0.9993_good_tile_23_37_0.png	normal	0.2926952838897705	Small
0.7738_good_tile_50_49_2.png	normal	0.021090690046548843	Small
0.9981_good_tile_38_16_0.png	normal	0.05959220603108406	Big
0.9915_good_tile_27_54_3.png	normal	0.0784888043999672	Small
0.9628_good_tile_59_41_1.png	normal	0.005507024936378002	Small
0.3780_good_tile_49_48_2.png	normal	0.14511337876319885	Small
0.9993_good_tile_24_26_1.png	normal	0.3173390328884125	Small
0.9890_good_tile_41_58_1.png	normal	0.041387949138879776	Small
0.9865_good_tile_57_22_1.png	normal	0.17468653619289398	Small
0.9948_good_tile_21_28_2.png	normal	0.07704196870326996	Small
0.9359_good_tile_51_54_4.png	normal	0.48217225074768066	Big
0.6677_good_tile_42_55_3.png	normal	0.09420286118984222	Small
0.9868_good_tile_34_33_1.png	normal	0.04509197175502777	Small
0.9892_good_tile_47_32_1.png	normal	0.11771364510059357	Small
0.8588_good_tile_54_24_1.png	normal	0.010530924424529076	Small
0.9855_good_tile_16_47_0.png	normal	0.8536388278007507	Big
0.9951_good_tile_38_46_0.png	normal	0.7426015734672546	Big
0.9999_good_tile_20_22_3.png	normal	0.012976138852536678	Small
0.9840_good_tile_44_58_3.png	normal	0.07153879106044769	Small
0.9968_good_tile_11_45_2.png	normal	0.03475712612271309	Small
0.5788_good_tile_24_37_1.png	normal	0.5678374171257019	Small
0.9950_good_tile_45_58_0.png	normal	0.24005264043807983	Small
0.9985_good_tile_53_42_0.png	normal	0.03804786503314972	Small
0.9957_good_tile_32_28_0.png	normal	0.05568825826048851	Small
0.9934_good_tile_50_42_9.png	normal	0.10904887318611145	Small
0.9891_good_tile_45_36_0.png	normal	0.9480028748512268	Big
